plug_label,colony_id,time_point,category,treatment,bleach_treat,symbiont_treat,treat_tank,tank,Red,Green,Blue
361,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.978,7.714,4.262
3,A,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.567,5.972,3.299
305,B,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,7.488,9.431,4.801
77,A,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.728,7.246,3.688
298,B,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.234,7.094,4.194
510,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.068,7.297,4.334
712,D,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.446,6.943,4.018
198,B,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.215,6.792,3.976
521,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.322,8.229,4.713
727,D,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.786,8.053,4.284
655,D,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.224,6.364,3.494
1092,F,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.575,5.481,3.495
234,B,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.401,7.32,4.121
610,D,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,6.327,6.867,3.811
1008,F,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.099,4.638,3.307
930,E,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.855,5.87,3.765
92,A,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.838,5.906,3.43
347,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.792,5.63,3.365
988,E,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.744,5.918,3.54
908,E,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.566,5.647,3.499
534,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.786,5.894,3.739
835,E,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.672,5.634,3.817
927,E,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.344,5.358,3.371
1097,F,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,4.931,4.765,3.216
726,D,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.643,6.2,3.643
691,D,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.145,5.514,3.395
545,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,4.556,4.163,3.176
452,C,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.193,5.356,3.458
1185,F,t01,Bleached,L_SS8,Low,SS8,L_SS8_2,2,5.232,5.107,3.512
22,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.17,6.588,3.619
166,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.875,7.773,3.932
687,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.476,6.929,3.879
447,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.621,7.959,4.796
283,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,7.205,8.907,4.897
130,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.743,8.142,4.123
1132,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,4.991,4.854,3.281
929,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.195,6.129,3.616
306,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.316,7.373,4.381
51,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.811,7.427,3.746
286,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,7.314,8.413,4.515
787,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.44,5.357,3.257
595,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.298,5.677,3.35
1115,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.354,5.241,3.298
34,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,7.641,8.341,4.019
343,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.384,5.587,3.606
989,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.818,5.946,3.794
196,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,7.313,9.381,5.349
191,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.515,7.553,4.401
1025,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.392,5.259,3.295
1050,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.414,5.293,3.48
369,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.24,5.895,3.855
660,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.616,6.173,3.432
641,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,5.475,5.656,3.321
183,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.404,7.769,4.703
182,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.539,7.481,4.502
1118,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,4.805,4.621,3.363
82,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_1,1,6.09,7.009,3.838
1131,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.751,6.824,3.601
569,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.868,7.919,4.344
759,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.452,6.312,3.357
567,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.733,6.03,3.553
987,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.446,6.664,3.927
387,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.525,5.852,3.614
47,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.829,7.366,3.643
1200,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.74,5.709,3.423
882,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.459,6.488,3.911
29,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,7.017,7.826,3.88
585,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.256,6.994,4.129
880,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.977,5.778,3.367
743,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.901,7.907,4.547
790,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.122,6.366,3.742
896,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.495,6.314,3.535
246,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.246,6.609,3.843
169,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.964,7.216,3.613
225,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.195,6.737,3.901
1026,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,4.981,4.787,3.276
1192,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.662,5.189,3.233
1225,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.211,4.725,3.243
67,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.511,7.051,3.699
784,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.378,6.499,3.733
563,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.407,5.428,3.503
926,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.584,5.614,3.287
23,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.923,5.928,3.512
203,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,7.229,8.479,4.999
870,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,6.575,6.139,3.393
950,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.381,4.957,3.285
1071,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.429,5.145,3.295
259,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_2,2,5.356,5.353,3.578
330,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.926,8.188,4.773
372,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,7.183,9.151,5.02
1168,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.321,6.362,3.847
838,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.464,6.706,4.057
285,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.922,7.513,3.993
46,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.934,8.115,4.154
290,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.639,7.809,4.63
638,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.269,6.979,3.916
656,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.782,7.336,4.106
828,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.56,5.53,3.434
464,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.312,7.231,4.33
454,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.278,8.131,4.811
424,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.654,7.511,4.049
1171,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.775,6.425,4.024
844,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.61,7.004,4.222
279,B,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.665,8.205,4.801
539,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.168,5.164,3.709
794,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.604,6.863,4.025
606,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.663,7.226,3.965
503,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.175,7.86,4.696
517,C,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.369,5.097,3.311
920,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.663,5.936,3.642
31,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,7.126,8.365,4.406
60,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.924,7.72,3.969
786,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.243,6.763,3.881
1182,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.678,6.036,3.603
42,A,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.063,6.578,3.617
1105,F,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.168,6.941,4.384
761,D,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,6.723,7.529,4.62
846,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.746,6.218,3.763
918,E,t01,Bleached,M_RIC,Medium,RIC,M_RIC_3,3,5.733,6.345,3.845
257,B,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,7.975,10.032,5.129
1183,F,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.9,6.182,3.721
725,D,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.352,6.585,3.462
970,E,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.261,6.629,3.676
1104,F,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.343,7.093,4.18
884,E,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,7.072,7.446,4.224
375,C,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.762,8.2,4.499
446,C,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.296,6.666,4.049
520,C,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.486,5.714,3.746
855,E,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.715,6.222,3.792
980,E,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.266,6.325,3.452
136,A,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.861,5.809,3.375
253,B,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.539,7.322,4.286
675,D,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.564,7.171,4.252
278,B,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.879,6.791,4.329
871,E,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.673,6.031,3.533
1208,F,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.236,5.221,3.498
104,A,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.436,5.677,3.435
480,C,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.922,6.761,4.114
188,B,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.771,6.164,3.94
1027,F,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.744,5.68,3.461
308,B,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,6.251,7.43,4.581
851,E,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.659,5.825,3.579
1006,F,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.405,5.377,3.477
1045,F,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.011,4.932,3.495
602,D,t01,Bleached,M_SD,Medium,SD,M_SD_1,1,5.857,5.99,3.403
126,A,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,7.401,7.715,3.964
516,C,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.923,5.965,3.401
364,C,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6,6.549,3.866
45,A,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,7.072,8.242,4.081
665,D,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.983,7.633,4.147
1153,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.569,5.872,3.402
1120,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.296,5.23,3.428
978,E,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.471,6.431,3.603
707,D,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.02,6.689,3.9
150,A,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.057,6.696,3.63
826,E,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.319,6.215,3.756
428,C,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.975,6.772,4.053
388,C,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.408,7.576,4.256
1197,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.06,4.996,3.387
315,B,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.219,6.848,4.184
704,D,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.673,6.044,3.54
109,A,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.88,6.284,3.452
897,E,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.599,5.788,3.463
1046,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.491,5.536,3.484
1096,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.461,5.534,3.661
1029,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.736,5.481,3.421
1143,F,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.177,5.038,3.395
868,E,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.306,6.331,3.722
311,B,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.226,7.041,4.34
157,A,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.38,5.418,3.252
900,E,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.037,6.316,3.763
774,D,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,5.94,6.549,4.048
271,B,t01,Bleached,M_SD,Medium,SD,M_SD_2,2,6.705,7.762,4.628
309,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.337,8.896,4.728
612,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,8.04,8.146,4.014
562,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.681,7.249,4.009
73,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.179,7.567,3.68
8,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.667,6.909,3.588
258,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.72,8.004,4.482
699,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.06,7.843,4.225
135,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.258,6.436,3.411
322,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.513,8.76,4.895
808,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.15,7.495,4.236
119,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.505,6.04,3.436
962,E,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.82,5.641,3.379
807,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.696,6.792,3.632
111,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.798,5.779,3.341
524,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.975,6.558,3.879
538,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.97,6.455,3.909
37,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.391,7.777,3.812
71,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,7.05,8.041,3.816
721,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.411,6.859,4.086
439,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.756,5.097,3.292
214,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.382,6.913,3.904
957,E,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.774,6.278,3.853
919,E,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.001,6.243,3.783
1076,F,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.417,5.552,3.503
224,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.905,8.189,4.641
471,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.843,6.495,3.944
304,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.281,6.696,4.001
124,A,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.577,5.852,3.367
685,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.049,6.614,3.721
255,B,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.65,6.374,3.861
350,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.618,5.856,3.685
386,C,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.075,6.24,3.791
832,E,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.63,5.82,3.528
796,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.542,6.929,4.029
1032,F,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,5.149,4.954,3.265
683,D,t01,Bleached,M_SD,Medium,SD,M_SD_3,3,6.458,7.093,4.187
129,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.838,7.16,3.568
825,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.866,6.103,3.592
185,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,7.316,8.715,4.576
934,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.873,7.315,4.267
49,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,7.774,8.543,4.279
1056,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.872,6.159,3.542
401,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.653,7.645,4.254
467,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.806,5.694,3.35
637,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,8.23,9.264,4.75
394,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.257,5.059,3.354
171,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.295,6.562,3.636
713,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.492,5.879,3.369
992,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.377,6.609,3.901
436,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.3,5.387,3.581
460,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.593,7.214,3.946
815,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.697,6.821,3.681
366,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.104,6.317,3.685
250,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.081,7.255,4.212
518,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.327,6.7,4.021
879,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.926,6.027,3.475
701,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.025,6.656,3.94
282,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.798,8.104,4.683
318,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.82,7.896,4.41
239,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.561,7.718,4.406
262,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.113,6.722,4.006
1199,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.289,5.364,3.475
1084,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.188,6.317,3.54
1101,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.6,5.575,3.583
2,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.608,5.679,3.261
248,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,7.43,9.193,5.007
1215,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.494,5.604,3.545
857,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.532,6.886,3.908
231,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.616,5.982,3.671
470,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,5.671,6.291,3.998
57,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_1,1,6.652,7.242,3.712
1202,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.059,6.266,3.633
749,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,7.074,8.137,4.321
822,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.481,6.48,3.684
976,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.795,7.18,3.987
709,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.079,6.527,3.45
523,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,7.191,8.898,4.659
1165,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.92,6.115,3.673
831,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.126,6.17,3.592
799,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.787,7.472,4.062
711,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.983,6.31,3.668
295,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,7.104,8.725,4.724
1042,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.392,6.631,3.61
241,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,7.554,8.921,4.668
58,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.691,7.535,3.739
752,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.495,6.984,4.035
294,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.135,6.4,3.675
233,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.219,6.823,4.077
244,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.172,6.882,4.173
202,B,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.983,8.104,4.369
151,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.767,5.998,3.419
1077,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.879,5.634,3.394
1035,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.228,5.34,3.448
793,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,7.341,7.895,4.611
671,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.098,6.191,3.536
829,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.637,5.692,3.492
153,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,6.152,6.545,3.62
700,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.217,5.632,3.436
95,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.113,5.03,3.256
486,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_2,2,5.779,5.947,3.67
484,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.092,6.085,3.544
924,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.697,7.045,3.999
142,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.511,5.289,3.23
5,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.163,7.077,3.565
849,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,7.304,7.663,4.633
873,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.399,6.506,3.556
719,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.301,7.171,4.176
1181,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.507,5.398,3.332
895,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.014,5.97,3.48
621,D,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.703,7.386,4.108
441,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.122,6.283,3.779
84,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.676,7.914,4.07
359,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.167,6.015,3.518
118,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,7.378,8.544,4.231
1122,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.917,5.687,3.412
14,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.94,6.141,3.467
911,E,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.632,5.554,3.352
495,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.44,5.109,3.233
1068,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.326,5.927,3.516
541,C,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.971,6.408,3.891
995,F,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,5.84,5.769,3.516
44,A,t01,Bleached,M_SS8,Medium,SS8,M_SS8_3,3,6.662,7.711,4.008
