plug_label,treat_tank,side,f,fm,fv_fm,colony_id,treatment,bleach_treat,tank,y,x,time_point
369,M_RIC_1,side,429,1241,0.654,C,M_RIC,Medium,1,2,6,post_RI2
369,M_RIC_1,side,588,1586,0.629,C,M_RIC,Medium,1,2,6,post_RI3
369,M_RIC_1,top,635,1765,0.64,C,M_RIC,Medium,1,2,6,post_RI3
373,C_3,top,137,692,0.802,C,C,Control,3,5,11,pre_bleach
373,C_3,side,206,878,0.765,C,C,Control,3,5,11,pre_bleach
373,C_3,top,274,1218,0.775,C,C,Control,3,5,11,post_bleach
373,C_3,side,402,1325,0.697,C,C,Control,3,5,11,post_bleach
373,C_3,top,420,1300,0.677,C,C,Control,3,5,11,post_RI1
373,C_3,side,521,1622,0.679,C,C,Control,3,5,11,post_RI1
373,C_3,top,463,1409,0.671,C,C,Control,3,5,11,post_RI2
373,C_3,side,531,1608,0.67,C,C,Control,3,5,11,post_RI2
373,C_3,side,462,1303,0.645,C,C,Control,3,5,11,post_RI3
373,C_3,top,583,1727,0.661,C,C,Control,3,5,11,post_RI3
375,M_SD_1,top,118,345,0.658,C,M_SD,Medium,1,6,6,pre_bleach
375,M_SD_1,side,216,895,0.759,C,M_SD,Medium,1,6,6,pre_bleach
375,M_SD_1,top,47,107,0,C,M_SD,Medium,1,6,6,post_bleach
375,M_SD_1,side,215,513,0.583,C,M_SD,Medium,1,6,6,post_bleach
375,M_SD_1,top,257,811,0.683,C,M_SD,Medium,1,6,6,post_RI1
375,M_SD_1,side,387,1288,0.7,C,M_SD,Medium,1,6,6,post_RI1
375,M_SD_1,top,404,1221,0.669,C,M_SD,Medium,1,6,6,post_RI2
375,M_SD_1,side,660,2049,0.678,C,M_SD,Medium,1,6,6,post_RI2
375,M_SD_1,side,589,1641,0.641,C,M_SD,Medium,1,6,6,post_RI3
375,M_SD_1,top,496,1415,0.649,C,M_SD,Medium,1,6,6,post_RI3
378,S_SS8_3,top,257,1070,0.76,C,S_SS8,Severe,3,1,3,pre_bleach
378,S_SS8_3,side,220,807,0.727,C,S_SS8,Severe,3,1,3,pre_bleach
378,S_SS8_3,top,77,261,0,C,S_SS8,Severe,3,1,3,post_bleach
378,S_SS8_3,side,515,807,0.362,C,S_SS8,Severe,3,1,3,post_bleach
378,S_SS8_3,top,211,580,0.636,C,S_SS8,Severe,3,1,3,post_RI1
378,S_SS8_3,side,423,1369,0.691,C,S_SS8,Severe,3,1,3,post_RI1
378,S_SS8_3,top,412,1050,0.608,C,S_SS8,Severe,3,1,3,post_RI2
378,S_SS8_3,side,564,1621,0.652,C,S_SS8,Severe,3,1,3,post_RI2
378,S_SS8_3,top,576,1433,0.598,C,S_SS8,Severe,3,1,3,post_RI3
378,S_SS8_3,side,667,1742,0.617,C,S_SS8,Severe,3,1,3,post_RI3
394,M_SS8_1,top,194,818,0.763,C,M_SS8,Medium,1,6,12,pre_bleach
394,M_SS8_1,side,199,792,0.749,C,M_SS8,Medium,1,6,12,pre_bleach
394,M_SS8_1,top,47,216,0,C,M_SS8,Medium,1,6,12,post_bleach
394,M_SS8_1,side,163,360,0.547,C,M_SS8,Medium,1,6,12,post_bleach
394,M_SS8_1,top,363,1068,0.66,C,M_SS8,Medium,1,6,12,post_RI1
394,M_SS8_1,side,435,1367,0.682,C,M_SS8,Medium,1,6,12,post_RI1
394,M_SS8_1,top,499,1592,0.687,C,M_SS8,Medium,1,6,12,post_RI2
394,M_SS8_1,side,614,2012,0.695,C,M_SS8,Medium,1,6,12,post_RI2
394,M_SS8_1,top,584,1800,0.676,C,M_SS8,Medium,1,6,12,post_RI3
394,M_SS8_1,side,521,1637,0.682,C,M_SS8,Medium,1,6,12,post_RI3
395,S_SD_1,top,246,787,0.687,C,S_SD,Severe,1,2,2,pre_bleach
395,S_SD_1,side,283,974,0.709,C,S_SD,Severe,1,2,2,pre_bleach
395,S_SD_1,top,66,128,0,C,S_SD,Severe,1,2,2,post_bleach
395,S_SD_1,side,194,399,0.514,C,S_SD,Severe,1,2,2,post_bleach
395,S_SD_1,top,139,342,0.594,C,S_SD,Severe,1,2,2,post_RI1
395,S_SD_1,side,429,1333,0.678,C,S_SD,Severe,1,2,2,post_RI1
395,S_SD_1,top,311,893,0.652,C,S_SD,Severe,1,2,2,post_RI2
395,S_SD_1,side,604,1843,0.672,C,S_SD,Severe,1,2,2,post_RI2
395,S_SD_1,top,562,1607,0.65,C,S_SD,Severe,1,2,2,post_RI3
395,S_SD_1,side,773,2242,0.655,C,S_SD,Severe,1,2,2,post_RI3
399,S_RIC_1,top,285,1132,0.748,C,S_RIC,Severe,1,7,11,pre_bleach
399,S_RIC_1,side,216,704,0.693,C,S_RIC,Severe,1,7,11,pre_bleach
399,S_RIC_1,top,NA,NA,NA,C,S_RIC,Severe,1,7,11,post_bleach
399,S_RIC_1,side,NA,NA,NA,C,S_RIC,Severe,1,7,11,post_bleach
399,S_RIC_1,top,142,310,0.542,C,S_RIC,Severe,1,7,11,post_RI1
399,S_RIC_1,side,332,979,0.661,C,S_RIC,Severe,1,7,11,post_RI1
399,S_RIC_1,top,354,996,0.645,C,S_RIC,Severe,1,7,11,post_RI2
399,S_RIC_1,side,594,1613,0.632,C,S_RIC,Severe,1,7,11,post_RI2
399,S_RIC_1,top,405,950,0.574,C,S_RIC,Severe,1,7,11,post_RI3
399,S_RIC_1,side,639,1639,0.61,C,S_RIC,Severe,1,7,11,post_RI3
410,S_SD_3,top,221,856,0.742,C,S_SD,Severe,3,6,12,pre_bleach
410,S_SD_3,side,174,823,0.789,C,S_SD,Severe,3,6,12,pre_bleach
410,S_SD_3,top,73,169,0,C,S_SD,Severe,3,6,12,post_bleach
410,S_SD_3,side,106,254,0.583,C,S_SD,Severe,3,6,12,post_bleach
410,S_SD_3,top,160,494,0.676,C,S_SD,Severe,3,6,12,post_RI1
410,S_SD_3,side,222,696,0.681,C,S_SD,Severe,3,6,12,post_RI1
410,S_SD_3,top,465,1086,0.572,C,S_SD,Severe,3,6,12,post_RI2
410,S_SD_3,side,648,1796,0.639,C,S_SD,Severe,3,6,12,post_RI2
410,S_SD_3,top,675,1646,0.59,C,S_SD,Severe,3,6,12,post_RI3
410,S_SD_3,side,NA,NA,NA,C,S_SD,Severe,3,6,12,post_RI3
429,S_RIC_1,top,240,847,0.703,C,S_RIC,Severe,1,1,7,pre_bleach
429,S_RIC_1,side,235,733,0.679,C,S_RIC,Severe,1,1,7,pre_bleach
429,S_RIC_1,top,NA,NA,NA,C,S_RIC,Severe,1,1,7,post_bleach
429,S_RIC_1,side,NA,NA,NA,C,S_RIC,Severe,1,1,7,post_bleach
429,S_RIC_1,top,69,175,0,C,S_RIC,Severe,1,1,7,post_RI1
429,S_RIC_1,side,345,915,0.623,C,S_RIC,Severe,1,1,7,post_RI1
429,S_RIC_1,top,201,595,0.662,C,S_RIC,Severe,1,1,7,post_RI2
429,S_RIC_1,side,251,767,0.673,C,S_RIC,Severe,1,1,7,post_RI2
429,S_RIC_1,side,506,1251,0.596,C,S_RIC,Severe,1,1,7,post_RI3
429,S_RIC_1,top,437,1214,0.64,C,S_RIC,Severe,1,1,7,post_RI3
431,L_SD_1,top,238,898,0.735,C,L_SD,Low,1,2,12,pre_bleach
431,L_SD_1,side,114,380,0.7,C,L_SD,Low,1,2,12,pre_bleach
431,L_SD_1,top,113,324,0.651,C,L_SD,Low,1,2,12,post_bleach
431,L_SD_1,side,335,946,0.646,C,L_SD,Low,1,2,12,post_bleach
431,L_SD_1,top,153,490,0.688,C,L_SD,Low,1,2,12,post_RI1
431,L_SD_1,side,335,1102,0.696,C,L_SD,Low,1,2,12,post_RI1
431,L_SD_1,top,246,788,0.688,C,L_SD,Low,1,2,12,post_RI2
431,L_SD_1,side,433,1454,0.702,C,L_SD,Low,1,2,12,post_RI2
431,L_SD_1,side,397,1237,0.679,C,L_SD,Low,1,2,12,post_RI3
431,L_SD_1,top,328,1052,0.688,C,L_SD,Low,1,2,12,post_RI3
432,L_SD_3,top,186,686,0.729,C,L_SD,Low,3,7,1,pre_bleach
432,L_SD_3,side,239,706,0.661,C,L_SD,Low,3,7,1,pre_bleach
432,L_SD_3,top,151,409,0.651,C,L_SD,Low,3,7,1,post_bleach
432,L_SD_3,side,320,985,0.675,C,L_SD,Low,3,7,1,post_bleach
432,L_SD_3,top,404,1220,0.669,C,L_SD,Low,3,7,1,post_RI1
432,L_SD_3,side,462,1496,0.691,C,L_SD,Low,3,7,1,post_RI1
432,L_SD_3,top,463,1364,0.661,C,L_SD,Low,3,7,1,post_RI2
432,L_SD_3,side,687,1987,0.654,C,L_SD,Low,3,7,1,post_RI2
432,L_SD_3,top,523,1443,0.638,C,L_SD,Low,3,7,1,post_RI3
432,L_SD_3,side,744,2078,0.642,C,L_SD,Low,3,7,1,post_RI3
436,M_SS8_1,top,192,870,0.779,C,M_SS8,Medium,1,5,7,pre_bleach
436,M_SS8_1,side,235,823,0.714,C,M_SS8,Medium,1,5,7,pre_bleach
436,M_SS8_1,top,48,118,0.583,C,M_SS8,Medium,1,5,7,post_bleach
436,M_SS8_1,side,303,465,0.348,C,M_SS8,Medium,1,5,7,post_bleach
436,M_SS8_1,top,440,1354,0.675,C,M_SS8,Medium,1,5,7,post_RI1
436,M_SS8_1,side,417,1261,0.669,C,M_SS8,Medium,1,5,7,post_RI1
436,M_SS8_1,top,477,1526,0.687,C,M_SS8,Medium,1,5,7,post_RI2
436,M_SS8_1,side,623,1941,0.679,C,M_SS8,Medium,1,5,7,post_RI2
436,M_SS8_1,top,551,1660,0.668,C,M_SS8,Medium,1,5,7,post_RI3
436,M_SS8_1,side,661,2026,0.674,C,M_SS8,Medium,1,5,7,post_RI3
439,M_SD_3,top,216,605,0.643,C,M_SD,Medium,3,4,12,pre_bleach
439,M_SD_3,side,267,931,0.713,C,M_SD,Medium,3,4,12,pre_bleach
439,M_SD_3,top,134,334,0.599,C,M_SD,Medium,3,4,12,post_bleach
439,M_SD_3,side,214,543,0.606,C,M_SD,Medium,3,4,12,post_bleach
439,M_SD_3,top,265,902,0.706,C,M_SD,Medium,3,4,12,post_RI1
439,M_SD_3,side,463,1616,0.713,C,M_SD,Medium,3,4,12,post_RI1
439,M_SD_3,top,458,1493,0.693,C,M_SD,Medium,3,4,12,post_RI2
439,M_SD_3,side,579,1922,0.699,C,M_SD,Medium,3,4,12,post_RI2
439,M_SD_3,side,577,1799,0.679,C,M_SD,Medium,3,4,12,post_RI3
439,M_SD_3,top,561,1813,0.691,C,M_SD,Medium,3,4,12,post_RI3
440,S_SS8_1,top,213,860,0.752,C,S_SS8,Severe,1,6,2,pre_bleach
440,S_SS8_1,side,333,1012,0.671,C,S_SS8,Severe,1,6,2,pre_bleach
440,S_SS8_1,top,149,249,0.402,C,S_SS8,Severe,1,6,2,post_bleach
440,S_SS8_1,side,213,498,0.572,C,S_SS8,Severe,1,6,2,post_bleach
440,S_SS8_1,top,116,346,0.665,C,S_SS8,Severe,1,6,2,post_RI1
440,S_SS8_1,side,277,838,0.669,C,S_SS8,Severe,1,6,2,post_RI1
440,S_SS8_1,top,298,819,0.636,C,S_SS8,Severe,1,6,2,post_RI2
440,S_SS8_1,side,459,1318,0.652,C,S_SS8,Severe,1,6,2,post_RI2
440,S_SS8_1,top,NA,NA,NA,C,S_SS8,Severe,1,6,2,post_RI3
440,S_SS8_1,side,NA,NA,NA,C,S_SS8,Severe,1,6,2,post_RI3
442,L_SD_1,top,255,840,0.696,C,L_SD,Low,1,2,4,pre_bleach
442,L_SD_1,side,335,1015,0.67,C,L_SD,Low,1,2,4,pre_bleach
442,L_SD_1,top,298,679,0.561,C,L_SD,Low,1,2,4,post_bleach
442,L_SD_1,side,313,948,0.67,C,L_SD,Low,1,2,4,post_bleach
442,L_SD_1,top,425,1329,0.68,C,L_SD,Low,1,2,4,post_RI1
442,L_SD_1,side,490,1571,0.688,C,L_SD,Low,1,2,4,post_RI1
442,L_SD_1,top,469,1507,0.689,C,L_SD,Low,1,2,4,post_RI2
442,L_SD_1,side,566,1880,0.699,C,L_SD,Low,1,2,4,post_RI2
442,L_SD_1,side,579,1785,0.676,C,L_SD,Low,1,2,4,post_RI3
442,L_SD_1,top,487,1531,0.682,C,L_SD,Low,1,2,4,post_RI3
448,C_2,top,197,897,0.78,C,C,Control,2,4,12,pre_bleach
448,C_2,side,220,720,0.694,C,C,Control,2,4,12,pre_bleach
448,C_2,top,338,1353,0.75,C,C,Control,2,4,12,post_bleach
448,C_2,side,408,1352,0.698,C,C,Control,2,4,12,post_bleach
448,C_2,top,501,1516,0.67,C,C,Control,2,4,12,post_RI1
448,C_2,side,554,1760,0.685,C,C,Control,2,4,12,post_RI1
448,C_2,top,458,1266,0.644,C,C,Control,2,4,12,post_RI2
448,C_2,side,616,1859,0.669,C,C,Control,2,4,12,post_RI2
448,C_2,side,670,1739,0.615,C,C,Control,2,4,12,post_RI3
448,C_2,top,660,1816,0.637,C,C,Control,2,4,12,post_RI3
454,M_RIC_3,top,154,425,0.638,C,M_RIC,Medium,3,5,7,pre_bleach
454,M_RIC_3,side,284,914,0.689,C,M_RIC,Medium,3,5,7,pre_bleach
454,M_RIC_3,top,97,211,0.54,C,M_RIC,Medium,3,5,7,post_bleach
454,M_RIC_3,side,198,448,0.558,C,M_RIC,Medium,3,5,7,post_bleach
454,M_RIC_3,top,322,1054,0.694,C,M_RIC,Medium,3,5,7,post_RI1
454,M_RIC_3,side,304,1016,0.701,C,M_RIC,Medium,3,5,7,post_RI1
454,M_RIC_3,top,396,1308,0.697,C,M_RIC,Medium,3,5,7,post_RI2
454,M_RIC_3,side,493,1697,0.709,C,M_RIC,Medium,3,5,7,post_RI2
454,M_RIC_3,side,523,1520,0.656,C,M_RIC,Medium,3,5,7,post_RI3
454,M_RIC_3,top,426,1366,0.688,C,M_RIC,Medium,3,5,7,post_RI3
455,S_RIC_1,top,334,954,0.65,C,S_RIC,Severe,1,6,10,pre_bleach
455,S_RIC_1,side,273,747,0.635,C,S_RIC,Severe,1,6,10,pre_bleach
455,S_RIC_1,top,NA,NA,NA,C,S_RIC,Severe,1,6,10,post_bleach
455,S_RIC_1,side,NA,NA,NA,C,S_RIC,Severe,1,6,10,post_bleach
455,S_RIC_1,top,361,954,0.622,C,S_RIC,Severe,1,6,10,post_RI1
455,S_RIC_1,side,330,927,0.644,C,S_RIC,Severe,1,6,10,post_RI1
455,S_RIC_1,top,434,1218,0.644,C,S_RIC,Severe,1,6,10,post_RI2
455,S_RIC_1,side,NA,NA,NA,C,S_RIC,Severe,1,6,10,post_RI2
455,S_RIC_1,top,NA,NA,NA,C,S_RIC,Severe,1,6,10,post_RI3
455,S_RIC_1,side,NA,NA,NA,C,S_RIC,Severe,1,6,10,post_RI3
475,L_SS8_3,top,176,838,0.79,C,L_SS8,Low,3,5,1,pre_bleach
475,L_SS8_3,side,318,1171,0.728,C,L_SS8,Low,3,5,1,pre_bleach
475,L_SS8_3,top,230,678,0.661,C,L_SS8,Low,3,5,1,post_bleach
475,L_SS8_3,side,258,1137,0.773,C,L_SS8,Low,3,5,1,post_bleach
475,L_SS8_3,top,414,1354,0.694,C,L_SS8,Low,3,5,1,post_RI1
475,L_SS8_3,side,461,1501,0.693,C,L_SS8,Low,3,5,1,post_RI1
475,L_SS8_3,top,443,1346,0.671,C,L_SS8,Low,3,5,1,post_RI2
475,L_SS8_3,side,594,1824,0.674,C,L_SS8,Low,3,5,1,post_RI2
475,L_SS8_3,side,568,1603,0.646,C,L_SS8,Low,3,5,1,post_RI3
475,L_SS8_3,top,531,1632,0.675,C,L_SS8,Low,3,5,1,post_RI3
478,S_SS8_3,top,109,375,0.709,C,S_SS8,Severe,3,7,11,pre_bleach
478,S_SS8_3,side,260,935,0.722,C,S_SS8,Severe,3,7,11,pre_bleach
478,S_SS8_3,top,47,72,0,C,S_SS8,Severe,3,7,11,post_bleach
478,S_SS8_3,side,220,404,0.455,C,S_SS8,Severe,3,7,11,post_bleach
478,S_SS8_3,top,81,241,0,C,S_SS8,Severe,3,7,11,post_RI1
478,S_SS8_3,side,207,528,0.608,C,S_SS8,Severe,3,7,11,post_RI1
478,S_SS8_3,top,153,435,0.648,C,S_SS8,Severe,3,7,11,post_RI2
478,S_SS8_3,side,470,870,0.46,C,S_SS8,Severe,3,7,11,post_RI2
478,S_SS8_3,side,387,820,0.528,C,S_SS8,Severe,3,7,11,post_RI3
478,S_SS8_3,top,302,799,0.622,C,S_SS8,Severe,3,7,11,post_RI3
484,M_SS8_3,top,189,707,0.733,C,M_SS8,Medium,3,7,1,pre_bleach
484,M_SS8_3,side,120,553,0.783,C,M_SS8,Medium,3,7,1,pre_bleach
484,M_SS8_3,top,135,350,0.614,C,M_SS8,Medium,3,7,1,post_bleach
484,M_SS8_3,side,235,657,0.642,C,M_SS8,Medium,3,7,1,post_bleach
484,M_SS8_3,top,438,1365,0.679,C,M_SS8,Medium,3,7,1,post_RI1
484,M_SS8_3,side,443,1391,0.682,C,M_SS8,Medium,3,7,1,post_RI1
484,M_SS8_3,top,497,1561,0.682,C,M_SS8,Medium,3,7,1,post_RI2
484,M_SS8_3,side,615,1943,0.683,C,M_SS8,Medium,3,7,1,post_RI2
484,M_SS8_3,side,458,1436,0.681,C,M_SS8,Medium,3,7,1,post_RI3
484,M_SS8_3,top,427,1384,0.691,C,M_SS8,Medium,3,7,1,post_RI3
485,L_SD_2,top,176,802,0.781,C,L_SD,Low,2,4,8,pre_bleach
485,L_SD_2,side,165,615,0.732,C,L_SD,Low,2,4,8,pre_bleach
485,L_SD_2,top,130,378,0.656,C,L_SD,Low,2,4,8,post_bleach
485,L_SD_2,side,186,513,0.637,C,L_SD,Low,2,4,8,post_bleach
485,L_SD_2,top,275,938,0.707,C,L_SD,Low,2,4,8,post_RI1
485,L_SD_2,side,206,687,0.7,C,L_SD,Low,2,4,8,post_RI1
485,L_SD_2,top,317,1068,0.703,C,L_SD,Low,2,4,8,post_RI2
485,L_SD_2,side,540,1881,0.713,C,L_SD,Low,2,4,8,post_RI2
485,L_SD_2,side,427,1447,0.705,C,L_SD,Low,2,4,8,post_RI3
485,L_SD_2,top,329,1147,0.713,C,L_SD,Low,2,4,8,post_RI3
49,M_SS8_1,top,254,996,0.745,A,M_SS8,Medium,1,7,11,pre_bleach
49,M_SS8_1,side,292,819,0.643,A,M_SS8,Medium,1,7,11,pre_bleach
49,M_SS8_1,top,53,172,0,A,M_SS8,Medium,1,7,11,post_bleach
49,M_SS8_1,side,271,707,0.617,A,M_SS8,Medium,1,7,11,post_bleach
49,M_SS8_1,top,133,415,0.68,A,M_SS8,Medium,1,7,11,post_RI1
49,M_SS8_1,side,342,1060,0.677,A,M_SS8,Medium,1,7,11,post_RI1
49,M_SS8_1,top,322,832,0.613,A,M_SS8,Medium,1,7,11,post_RI2
49,M_SS8_1,side,612,1770,0.654,A,M_SS8,Medium,1,7,11,post_RI2
49,M_SS8_1,top,362,1068,0.661,A,M_SS8,Medium,1,7,11,post_RI3
49,M_SS8_1,side,551,1630,0.662,A,M_SS8,Medium,1,7,11,post_RI3
501,C_3,top,220,883,0.751,C,C,Control,3,7,1,pre_bleach
501,C_3,side,172,581,0.704,C,C,Control,3,7,1,pre_bleach
501,C_3,top,160,693,0.769,C,C,Control,3,7,1,post_bleach
501,C_3,side,362,1226,0.705,C,C,Control,3,7,1,post_bleach
501,C_3,top,405,1307,0.69,C,C,Control,3,7,1,post_RI1
501,C_3,side,561,1773,0.684,C,C,Control,3,7,1,post_RI1
501,C_3,top,505,1615,0.687,C,C,Control,3,7,1,post_RI2
501,C_3,side,529,1563,0.662,C,C,Control,3,7,1,post_RI2
501,C_3,side,474,1436,0.67,C,C,Control,3,7,1,post_RI3
501,C_3,top,501,1618,0.691,C,C,Control,3,7,1,post_RI3
510,L_SS8_2,top,180,822,0.781,C,L_SS8,Low,2,5,1,pre_bleach
510,L_SS8_2,side,120,421,0.715,C,L_SS8,Low,2,5,1,pre_bleach
510,L_SS8_2,top,192,513,0.626,C,L_SS8,Low,2,5,1,post_bleach
510,L_SS8_2,side,201,665,0.698,C,L_SS8,Low,2,5,1,post_bleach
510,L_SS8_2,top,353,1071,0.67,C,L_SS8,Low,2,5,1,post_RI1
510,L_SS8_2,side,446,1398,0.681,C,L_SS8,Low,2,5,1,post_RI1
510,L_SS8_2,top,492,1490,0.67,C,L_SS8,Low,2,5,1,post_RI2
510,L_SS8_2,side,613,1913,0.68,C,L_SS8,Low,2,5,1,post_RI2
510,L_SS8_2,top,391,1078,0.637,C,L_SS8,Low,2,5,1,post_RI3
510,L_SS8_2,side,538,1542,0.651,C,L_SS8,Low,2,5,1,post_RI3
517,M_RIC_3,top,115,471,0.756,C,M_RIC,Medium,3,3,5,pre_bleach
517,M_RIC_3,side,155,639,0.757,C,M_RIC,Medium,3,3,5,pre_bleach
517,M_RIC_3,top,39,86,0,C,M_RIC,Medium,3,3,5,post_bleach
517,M_RIC_3,side,110,180,0.389,C,M_RIC,Medium,3,3,5,post_bleach
517,M_RIC_3,top,122,338,0.639,C,M_RIC,Medium,3,3,5,post_RI1
517,M_RIC_3,side,306,948,0.677,C,M_RIC,Medium,3,3,5,post_RI1
517,M_RIC_3,top,298,908,0.672,C,M_RIC,Medium,3,3,5,post_RI2
517,M_RIC_3,side,490,1529,0.68,C,M_RIC,Medium,3,3,5,post_RI2
517,M_RIC_3,top,466,1243,0.625,C,M_RIC,Medium,3,3,5,post_RI3
517,M_RIC_3,side,493,1398,0.647,C,M_RIC,Medium,3,3,5,post_RI3
519,L_RIC_3,top,129,533,0.758,C,L_RIC,Low,3,5,3,pre_bleach
519,L_RIC_3,side,177,610,0.71,C,L_RIC,Low,3,5,3,pre_bleach
519,L_RIC_3,top,196,562,0.651,C,L_RIC,Low,3,5,3,post_bleach
519,L_RIC_3,side,338,914,0.63,C,L_RIC,Low,3,5,3,post_bleach
519,L_RIC_3,top,397,1304,0.696,C,L_RIC,Low,3,5,3,post_RI1
519,L_RIC_3,side,373,1253,0.702,C,L_RIC,Low,3,5,3,post_RI1
519,L_RIC_3,top,374,1304,0.713,C,L_RIC,Low,3,5,3,post_RI2
519,L_RIC_3,side,493,1679,0.706,C,L_RIC,Low,3,5,3,post_RI2
519,L_RIC_3,side,416,1372,0.697,C,L_RIC,Low,3,5,3,post_RI3
519,L_RIC_3,top,392,1341,0.708,C,L_RIC,Low,3,5,3,post_RI3
523,M_SS8_2,top,222,860,0.742,C,M_SS8,Medium,2,6,2,pre_bleach
523,M_SS8_2,side,227,751,0.698,C,M_SS8,Medium,2,6,2,pre_bleach
523,M_SS8_2,top,148,401,0.631,C,M_SS8,Medium,2,6,2,post_bleach
523,M_SS8_2,side,118,285,0.586,C,M_SS8,Medium,2,6,2,post_bleach
523,M_SS8_2,top,281,946,0.703,C,M_SS8,Medium,2,6,2,post_RI1
523,M_SS8_2,side,384,1285,0.701,C,M_SS8,Medium,2,6,2,post_RI1
523,M_SS8_2,top,385,1132,0.66,C,M_SS8,Medium,2,6,2,post_RI2
523,M_SS8_2,side,567,1837,0.691,C,M_SS8,Medium,2,6,2,post_RI2
523,M_SS8_2,top,435,1211,0.641,C,M_SS8,Medium,2,6,2,post_RI3
523,M_SS8_2,side,574,1740,0.67,C,M_SS8,Medium,2,6,2,post_RI3
524,M_SD_3,top,257,873,0.706,C,M_SD,Medium,3,5,9,pre_bleach
524,M_SD_3,side,161,519,0.69,C,M_SD,Medium,3,5,9,pre_bleach
524,M_SD_3,top,117,248,0.528,C,M_SD,Medium,3,5,9,post_bleach
524,M_SD_3,side,127,309,0.589,C,M_SD,Medium,3,5,9,post_bleach
524,M_SD_3,top,260,844,0.692,C,M_SD,Medium,3,5,9,post_RI1
524,M_SD_3,side,342,1153,0.703,C,M_SD,Medium,3,5,9,post_RI1
524,M_SD_3,top,317,1018,0.689,C,M_SD,Medium,3,5,9,post_RI2
524,M_SD_3,side,576,1867,0.691,C,M_SD,Medium,3,5,9,post_RI2
524,M_SD_3,side,543,1608,0.662,C,M_SD,Medium,3,5,9,post_RI3
524,M_SD_3,top,499,1563,0.681,C,M_SD,Medium,3,5,9,post_RI3
529,L_SS8_3,top,233,894,0.739,C,L_SS8,Low,3,6,6,pre_bleach
529,L_SS8_3,side,214,715,0.701,C,L_SS8,Low,3,6,6,pre_bleach
529,L_SS8_3,top,207,538,0.615,C,L_SS8,Low,3,6,6,post_bleach
529,L_SS8_3,side,315,952,0.669,C,L_SS8,Low,3,6,6,post_bleach
529,L_SS8_3,top,332,1110,0.701,C,L_SS8,Low,3,6,6,post_RI1
529,L_SS8_3,side,481,1636,0.707,C,L_SS8,Low,3,6,6,post_RI1
529,L_SS8_3,top,408,1299,0.686,C,L_SS8,Low,3,6,6,post_RI2
529,L_SS8_3,side,590,1831,0.678,C,L_SS8,Low,3,6,6,post_RI2
529,L_SS8_3,top,479,1536,0.688,C,L_SS8,Low,3,6,6,post_RI3
529,L_SS8_3,side,592,1915,0.691,C,L_SS8,Low,3,6,6,post_RI3
53,C_2,top,280,936,0.701,A,C,Control,2,2,4,pre_bleach
53,C_2,side,156,576,0.729,A,C,Control,2,2,4,pre_bleach
53,C_2,top,320,1097,0.708,A,C,Control,2,2,4,post_bleach
53,C_2,side,415,14489,0.713,A,C,Control,2,2,4,post_bleach
53,C_2,top,464,1281,0.638,A,C,Control,2,2,4,post_RI1
53,C_2,side,518,1443,0.641,A,C,Control,2,2,4,post_RI1
53,C_2,top,498,1413,0.648,A,C,Control,2,2,4,post_RI2
53,C_2,side,523,1426,0.633,A,C,Control,2,2,4,post_RI2
53,C_2,top,584,1514,0.614,A,C,Control,2,2,4,post_RI3
53,C_2,side,587,1672,0.649,A,C,Control,2,2,4,post_RI3
534,L_SS8_2,top,304,971,0.687,C,L_SS8,Low,2,3,7,pre_bleach
534,L_SS8_2,side,143,455,0.683,C,L_SS8,Low,2,3,7,pre_bleach
534,L_SS8_2,top,143,404,0.646,C,L_SS8,Low,2,3,7,post_bleach
534,L_SS8_2,side,283,833,0.66,C,L_SS8,Low,2,3,7,post_bleach
534,L_SS8_2,top,302,905,0.666,C,L_SS8,Low,2,3,7,post_RI1
534,L_SS8_2,side,467,1482,0.685,C,L_SS8,Low,2,3,7,post_RI1
534,L_SS8_2,top,452,1322,0.658,C,L_SS8,Low,2,3,7,post_RI2
534,L_SS8_2,side,625,1821,0.657,C,L_SS8,Low,2,3,7,post_RI2
534,L_SS8_2,top,459,1242,0.63,C,L_SS8,Low,2,3,7,post_RI3
534,L_SS8_2,side,561,1539,0.635,C,L_SS8,Low,2,3,7,post_RI3
54,L_SS8_1,top,148,499,0.703,A,L_SS8,Low,1,3,9,pre_bleach
54,L_SS8_1,side,106,441,0.76,A,L_SS8,Low,1,3,9,pre_bleach
54,L_SS8_1,top,188,345,0.455,A,L_SS8,Low,1,3,9,post_bleach
54,L_SS8_1,side,315,852,0.63,A,L_SS8,Low,1,3,9,post_bleach
54,L_SS8_1,top,335,1008,0.668,A,L_SS8,Low,1,3,9,post_RI1
54,L_SS8_1,side,316,1053,0.7,A,L_SS8,Low,1,3,9,post_RI1
54,L_SS8_1,top,441,1152,0.617,A,L_SS8,Low,1,3,9,post_RI2
54,L_SS8_1,side,550,1487,0.63,A,L_SS8,Low,1,3,9,post_RI2
54,L_SS8_1,top,547,1386,0.605,A,L_SS8,Low,1,3,9,post_RI3
54,L_SS8_1,side,505,1370,0.631,A,L_SS8,Low,1,3,9,post_RI3
547,S_RIC_1,top,296,1057,0.72,C,S_RIC,Severe,1,2,4,pre_bleach
547,S_RIC_1,side,242,836,0.711,C,S_RIC,Severe,1,2,4,pre_bleach
547,S_RIC_1,top,NA,NA,NA,C,S_RIC,Severe,1,2,4,post_bleach
